Price,Status,Area,Rate per sqft,Property Type,Locality,RERA Approval,BHK_Count,Flat Type,Log_Price,predicted_price
12900000.0,Under Construction,1655,7830,3 BHK Apartment in AIPL Zen Residences,Sector 70A,Approved by RERA,3,Apartment,16.372737946851277,12941182.78623084
48500000.0,Ready to move,4510,10753,4 BHK Independent Floor,Sector 56,Not approved by RERA,4,Plot,17.697074376526267,48985131.074468605
16500000.0,Ready to move,2199,7510,3 BHK Apartment in Corona Optus,Sector 37C,Not approved by RERA,3,Apartment,16.61887099947687,16494651.813699858
20000000.0,Ready to move,1800,11111,3 BHK Independent Floor,Sector 57,Not approved by RERA,3,Plot,16.811242881518265,20002469.41369877
76900000.0,Under Construction,3800,20253,4 BHK Apartment in DLF The Arbour,Sector 63,Approved by RERA,4,Apartment,18.158016447479778,76900000.00000195
68400000.0,Under Construction,1660,41271,3 BHK Apartment in DLF The Grove,Sector 54,Approved by RERA,3,Apartment,18.04088339721266,68400000.00000377
32300000.0,Under Construction,1615,20000,2 BHK Apartment in M3M M3M Crown,Sector 111,Approved by RERA,2,Apartment,17.290577819152638,32244809.01612669
72100000.0,Ready to move,4243,17000,4 BHK Apartment in Ireo Victory Valley,Sector 67,Not approved by RERA,4,Apartment,18.0935646161248,72052660.80608562
32500000.0,Ready to move,2802,11598,3 BHK Apartment in Experion Windchants,Sector 112,Not approved by RERA,3,Apartment,17.296750678069195,32452858.435066704
19500000.0,Under Construction,2505,7784,3 BHK Apartment in Vatika Sovereign Park,Sector 99,Approved by RERA,3,Apartment,16.785925074816024,22869800.483639207
16700000.0,Ready to move,1132,14829,2 BHK Apartment in Ireo Uptown,Sector 66,Not approved by RERA,2,Apartment,16.630919337267223,16843391.73884612
34600000.0,Ready to move,4500,7688,4 BHK Apartment in Puri Diplomatic Greens,Sector 110A,Not approved by RERA,4,Apartment,17.359364268929685,34584125.40877453
26300000.0,Under Construction,1690,15576,3 BHK Apartment in Whiteland Blissville,Sector 76,Approved by RERA,3,Apartment,17.085079535170806,26257792.52347814
14500000.0,Ready to move,1665,8708,3 BHK Apartment in Paras Dews,Sector 106,Not approved by RERA,3,Apartment,16.489659276356317,14497873.486248787
12400000.0,Under Construction,2289,5460,3 BHK Apartment in Godrej Aria,Sector 79,Approved by RERA,3,Apartment,16.333207111220425,12645481.775935387
42900000.0,Under Construction,2600,16500,3 BHK Apartment in Elan The Presidential,Sector 106,Approved by RERA,3,Apartment,17.57438240720827,42900000.00000124
12000000.0,Ready to move,1230,9756,3 BHK Apartment in Central Park Flamingo Floors,Sector 33 Sohna,Not approved by RERA,3,Apartment,16.300417291085605,12154435.148509474
30400000.0,Ready to move,1507,20212,3 BHK Apartment in Godrej Air,Sector 85,Not approved by RERA,3,Apartment,17.229953199271186,30400000.00000086
2081000.0,Under Construction,508,4098,2 BHK Apartment in Mahira Homes 95,Sector 95,Approved by RERA,2,Apartment,14.54835958591386,2081616.4818087956
8500000.0,Ready to move,1537,5530,3 BHK Apartment,Sector 37C,Not approved by RERA,3,Plot,15.955576839107596,8465250.052404502
5580000.0,Under Construction,1082,5161,3 BHK Apartment in Signature Global Park 4 And 5,Sector 36 Sohna,Approved by RERA,3,Apartment,15.534699513568947,5571218.762346643
8000000.0,Under Construction,693,11544,3 BHK Independent House,Sector 3A,Not approved by RERA,3,Plot,15.894952224644102,8026019.054790202
20000000.0,Ready to move,3000,6666,4 BHK Apartment in Ashley Floors 13,Sector 51,Not approved by RERA,4,Apartment,16.811242881518265,20000000.000000726
14800000.0,Ready to move,1099,13467,2 BHK Apartment in Hero Homes Gurgaon,Sector 104,Not approved by RERA,2,Apartment,16.51013780630191,14800735.197445396
123500000.0,Under Construction,2892,42734,3 BHK Apartment in Tulip Monsella,Sector 53,Approved by RERA,3,Apartment,18.631751722129472,123500000.00000353
37600000.0,Ready to move,3452,10900,3 BHK Apartment in M3M Golf Estate,Sector 65,Not approved by RERA,3,Apartment,17.442514634955867,37601345.61360247
45400000.0,Ready to move,2054,22106,3 BHK Apartment in M3M Heights,Sector 65,Not approved by RERA,3,Apartment,17.63102268503801,45399999.99999663
3600000.0,Ready to move,1200,3000,3 BHK Independent Floor,Sector 105,Not approved by RERA,3,Plot,15.096444681204078,3599999.9999999246
37500000.0,Under Construction,2275,16500,5 BHK Apartment in Elan The Presidential,Sector 106,Approved by RERA,5,Apartment,17.439851517607305,37499999.99999867
23000000.0,Ready to move,2050,11250,3 BHK Apartment in Bestech Park View Altura,Sector 79,Not approved by RERA,3,Apartment,16.951004817371683,23046260.85861281
76600000.0,Under Construction,4430,17300,4 BHK Apartment in Krisumi Waterfall Residences,Sector 36A,Approved by RERA,4,Apartment,18.15410764776565,76442393.09250125
38000000.0,Under Construction,2376,16006,3 BHK Apartment in Pyramid Alban,Sector 71,Approved by RERA,3,Apartment,17.453096744006448,37999999.99999902
52200000.0,Ready to move,3524,14829,4 BHK Apartment in Ireo Uptown,Sector 66,Not approved by RERA,4,Apartment,17.770593072009955,52486462.412827075
22000000.0,Ready to move,2340,9401,3 BHK Independent Floor,Sector 57,Not approved by RERA,3,Plot,16.906553056777135,22000000.000000868
27599999.999999996,Under Construction,2437,9627,3 BHK Apartment in Birla Navya Gurugram,Sector 63,Approved by RERA,3,Apartment,17.133326366919263,23399487.7445467
16100000.000000002,Ready to move,1311,12356,2 BHK Apartment in Godrej Nature Plus,Sector 33 Sohna,Not approved by RERA,2,Apartment,16.59432989206649,16101993.937882137
6375000.0,Ready to move,975,6538,3 BHK Apartment in Signature Global The Roselia,Sector 95A,Not approved by RERA,3,Apartment,15.667894805871496,6510931.072184797
52600000.0,Under Construction,2597,20265,4 BHK Apartment in Smart Smartworld One DXP,Sector 113,Approved by RERA,4,Apartment,17.778226696719344,52599999.99999582
74800000.0,Ready to move,3854,19410,4 BHK Villa in Sobha International City,Sector 109,Not approved by RERA,4,Villa,18.13032845631369,74650597.86167517
4500000.0,Ready to move,1200,3750,3 BHK Independent Floor,Ashok Vihar Phase II,Not approved by RERA,3,Plot,15.319588176962746,4501452.351054869
16000000.0,Ready to move,1582,10113,3 BHK Independent Floor in Vatika India Next,Sector 82,Not approved by RERA,3,Floor,16.588099342704055,16064712.981933724
44700000.0,Ready to move,2985,15000,3 BHK Apartment in M3M Golf Estate,Sector 65,Not approved by RERA,3,Apartment,17.615484081955163,44656962.43399761
60199999.99999999,Ready to move,4015,15000,3 BHK Apartment in M3M Golf Estate,Sector 65,Not approved by RERA,3,Apartment,17.913182926890347,60156937.79287964
8200000.0,Ready to move,1100,7454,2 BHK Apartment in unitech the residences sector 33,Sector 33,Not approved by RERA,2,Apartment,15.919644834185693,8167510.264832861
2300000.0,Under Construction,575,4000,2 BHK Apartment in Imperia Aashiyara,Sector 37C,Approved by RERA,2,Apartment,14.648420115681892,2298410.2898810585
15400000.0,Under Construction,2188,7084,4 BHK Apartment in SS Linden,Sector 84,Approved by RERA,4,Apartment,16.54987813231892,15504159.644184563
19900000.0,Ready to move,1300,15307,3 BHK Independent Floor in Anant Raj Estate Plots,Sector 63,Not approved by RERA,3,Floor,16.806230339945976,19936141.63469908
76300000.0,Ready to move,5092,15000,4 BHK Apartment in M3M Golf Estate,Sector 65,Not approved by RERA,4,Apartment,18.150183509360843,76565333.12517823
16900000.0,Under Construction,1535,11009,3 BHK Apartment in Signature Global City 37D,Sector 37D,Approved by RERA,3,Apartment,16.642824239064897,16902901.939566303
70000000.0,Ready to move,3740,18716,4 BHK Villa in Vatika Signature Villas,Sector 82,Not approved by RERA,4,Villa,18.064005814299342,70781956.2439849
30000000.0,Ready to move,3000,10000,4 BHK Independent Floor,Sector 57,Not approved by RERA,4,Plot,17.216707972959764,29965559.10007954
13500000.0,Ready to move,1400,9642,3 BHK Independent Floor in SS Almeria,Sector 84,Not approved by RERA,3,Floor,16.41820031748273,13423177.634969885
14400000.0,Under Construction,1528,9450,3 BHK Apartment in M3M Antalya Hills Phase I,Sector 79,Approved by RERA,3,Apartment,16.48273883399067,14400000.000001004
6500000.0,Under Construction,1103,5893,2 BHK Apartment in Smart Smart World Gems,Sector 89,Approved by RERA,2,Apartment,15.687312888712007,6814752.819900823
120500000.0,Under Construction,2822,42749,4 BHK Apartment in Tulip Monsella,Sector 53,Approved by RERA,4,Apartment,18.60716031919374,119750884.57579762
65500000.0,Under Construction,1751,37407,4 BHK Apartment in Godrej Aristocrat,Sector 49,Approved by RERA,4,Apartment,17.997560715872655,65499999.999998346
45900000.0,Under Construction,2298,20000,4 BHK Apartment in M3M Capital,Sector 113,Approved by RERA,4,Apartment,17.641975696817266,45899999.99999722
32100000.0,Under Construction,2400,13400,4 BHK Apartment in Silverglades The Melia,Sector 35 Sohna,Approved by RERA,4,Apartment,17.284366619252893,32130370.041458484
86100000.0,Ready to move,3747,23000,3 BHK Apartment in M3M Panorama Suites,Sector 65,Not approved by RERA,3,Apartment,18.27101998101236,85904405.7235045
54000000.0,Under Construction,2700,20000,4 BHK Apartment in DLF Platinum Residences,DLF Phase 4,Approved by RERA,4,Apartment,17.804494623047066,53986000.44957841
21000000.0,Ready to move,2475,8484,4 BHK Apartment in Bestech Park View Sanskruti,Sector 92,Not approved by RERA,4,Apartment,16.860033043306743,21076507.705658775
64100000.0,Ready to move,3390,18913,4 BHK Apartment in Parsvnath Exotica,Sector 53,Not approved by RERA,4,Apartment,17.975954937491522,64131320.28276144
12100000.0,Ready to move,1424,8500,2 BHK Apartment in M3M Skywalk,Sector 74,Not approved by RERA,2,Apartment,16.308716093211594,12029769.261533378
57000000.0,Under Construction,2147,26565,3 BHK Apartment in Birla Navya Gurugram,Sector 63,Approved by RERA,3,Apartment,17.858561843342684,57037558.06392526
5500000.0,Under Construction,1082,4500,3 BHK Apartment in Signature Global Park 4 And 5,Sector 36 Sohna,Approved by RERA,3,Apartment,15.520258832020865,4782194.520519787
33600000.0,Under Construction,968,34746,3 BHK Apartment in Godrej Aristocrat,Sector 49,Approved by RERA,3,Apartment,17.330036654695338,33600000.00000194
45000000.0,Under Construction,2250,20000,3 BHK Apartment in Krisumi Waterside Residence,Sector 36A,Approved by RERA,3,Apartment,17.622173069956816,44999999.99999711
18200000.0,Ready to move,1671,10900,2 BHK Apartment in SS The Leaf,Sector 85,Not approved by RERA,2,Apartment,16.716932206992077,18272588.596333124
8500000.0,Under Construction,1210,7024,2 BHK Apartment in Central Park Cerise Floors,Sector 33 Sohna,Approved by RERA,2,Apartment,15.955576839107596,8660229.497115914
12000000.0,Under Construction,1852,6506,3 BHK Apartment in Shapoorji Pallonji JoyVille,Sector 102,Approved by RERA,3,Apartment,16.300417291085605,12754374.111837715
39500000.0,Under Construction,3051,12946,3 BHK Apartment in Ganga Nandaka,Sector 84,Approved by RERA,3,Apartment,17.491811255187805,39457259.57857745
8500000.0,Ready to move,3240,2623,3 BHK Independent Floor,Palam Vihar Pocket H,Not approved by RERA,3,Plot,15.955576839107596,8736343.847225461
142200000.0,Ready to move,4615,30816,4 BHK Apartment in Central Park Resorts,Sector 48,Not approved by RERA,4,Apartment,18.772745082365763,139821930.71841854
22000000.0,Under Construction,1630,13496,3 BHK Apartment in M3M Smart World Orchard,Sector 61,Approved by RERA,3,Apartment,16.906553056777135,22110440.55858581
76600000.0,Under Construction,4430,17300,4 BHK Apartment in Krisumi Waterfall Residences,Sector 36A,Approved by RERA,4,Apartment,18.15410764776565,76442393.09250125
57699999.99999999,Ready to move,2072,27855,3 BHK Apartment in Sobha City Vista Residences,Sector 108,Not approved by RERA,3,Apartment,17.87076774880935,57650161.799139015
32500000.0,Ready to move,2831,11500,4 BHK Apartment in DLF The Ultima,Sector 81,Not approved by RERA,4,Apartment,17.296750678069195,32749805.825868275
2444000.0,Under Construction,599,4087,2 BHK Apartment in Pyramid Heights,Sector 85,Approved by RERA,2,Apartment,14.709147008438842,2443726.224031369
46900000.00000001,Ready to move,3900,12025,4 BHK Apartment in DLF Pinnacle,Sector 43,Not approved by RERA,4,Apartment,17.66352825473847,46435955.06099038
85000000.0,Ready to move,5039,16868,5 BHK Apartment in Ireo Victory Valley,Sector 67,Not approved by RERA,5,Apartment,18.258161826219297,84575208.56373702
13500000.0,Ready to move,1500,9000,3 BHK Independent Floor in SDR SDR Floors - 10,DLF Phase 2,Not approved by RERA,3,Floor,16.41820031748273,13421526.632574229
14100000.0,Under Construction,921,15349,1 BHK Apartment in Krisumi Waterfall Suites,Sector 36A,Approved by RERA,1,Apartment,16.46168542627038,13831658.237124955
18000000.0,Under Construction,1200,15000,2 BHK Apartment in Smart Smartworld Orchard,Sector 61,Approved by RERA,2,Apartment,16.705882371415992,17968120.487436604
4500000.0,Ready to move,500,9000,2 BHK Apartment in ROF Aalayas,Sector 102,Not approved by RERA,2,Apartment,15.319588176962746,4533572.094122367
67500000.0,Under Construction,3000,22500,4 BHK Apartment in M3M Mansion,Sector 113,Approved by RERA,4,Apartment,18.02763817065757,67500000.00000204
33500000.0,Ready to move,2700,12407,4 BHK Independent Floor,Sushant Lok,Not approved by RERA,4,Plot,17.32705602664604,33444304.64162782
1446000.0,Under Construction,356,4076,1 BHK Apartment in Signature Global Golf Green,Sector 79,Approved by RERA,1,Apartment,14.18431237326354,1446523.828198386
17000000.0,Under Construction,4000,4250,4 BHK Apartment in Saan Verdante,Sector 95,Approved by RERA,4,Apartment,16.648723960844016,20806258.678181697
72000000.0,Ready to move,4000,18000,4 BHK Apartment in Emaar Palm Drive,Sector 66,Not approved by RERA,4,Apartment,18.09217669086922,72013417.57165608
31200000.0,Under Construction,2400,13000,3 BHK Apartment in Signature Global Deluxe DXP,Sector 37D,Approved by RERA,3,Apartment,17.25592868483099,31199999.999998294
28500000.0,Ready to move,2010,14179,4 BHK Apartment in Tulip Violet,Sector 69,Not approved by RERA,4,Apartment,17.1654146803266,28492599.038912106
30200000.0,Ready to move,1348,22405,3 BHK Apartment in Sobha City Vista Residences,Sector 108,Not approved by RERA,3,Apartment,17.22335251545768,30662627.78795053
87200000.0,Ready to move,3968,22000,3 BHK Apartment in M3M Golf Estate,Sector 65,Not approved by RERA,3,Apartment,18.283714900347096,87200000.00000358
23500000.0,Ready to move,1665,14114,3 BHK Independent Floor,Sector 45,Not approved by RERA,3,Plot,16.97251102166758,23463493.40962651
20000000.0,Ready to move,1689,11841,3 BHK Apartment in Hero Homes Gurgaon,Sector 104,Not approved by RERA,3,Apartment,16.811242881518265,19998839.729822572
20000000.0,Ready to move,2230,8968,4 BHK Apartment in DLF New Town Heights,Sector 86,Not approved by RERA,4,Apartment,16.811242881518265,19990821.191547286
2175000.0,Under Construction,544,4006,2 BHK Apartment in Mahira Homes,Sector 68,Approved by RERA,2,Apartment,14.59253968227493,2173936.8773272038
34700000.0,Under Construction,1002,34665,3 BHK Apartment in Godrej Aristocrat,Sector 49,Approved by RERA,3,Apartment,17.36225027373553,34700000.00000316
6000000.0,Ready to move,900,6666,3 BHK Apartment in GLS Avenue 51,Sector 92,Not approved by RERA,3,Apartment,15.607270193858982,5999999.999999596
18000000.0,Under Construction,2637,6826,4 BHK Apartment in SS Linden,Sector 84,Approved by RERA,4,Apartment,16.705882371415992,18000000.000000242
35000000.0,Ready to move,3600,9722,4 BHK Independent Floor in Reputed Builder Sushant Lok 3,Sector 57,Not approved by RERA,4,Floor,17.370858648025116,35053582.11743906
52400000.0,Ready to move,2599,20200,4 BHK Apartment in Godrej Air,Sector 85,Not approved by RERA,4,Apartment,17.77441716837524,52400000.00000227
25000000.0,Ready to move,2475,10101,4 BHK Apartment in Bestech Park View Sanskruti,Sector 92,Not approved by RERA,4,Apartment,17.034386422832473,24998490.972892202
23000000.0,Ready to move,2000,11500,3 BHK Apartment in Bargainer Ultra Premium Floors,DLF Phase 2,Not approved by RERA,3,Apartment,16.951004817371683,22961434.58700839
45000000.0,Ready to move,2700,16667,4 BHK Apartment in Adani Brahma Samsara Vilasa,Sector 63,Not approved by RERA,4,Apartment,17.622173069956816,44994491.98479929
37000000.0,Ready to move,2562,14441,4 BHK Apartment in Orchid Petals,Sector 49,Not approved by RERA,4,Apartment,17.426428497635523,37205259.191879526
39500000.0,Under Construction,1976,20000,3 BHK Apartment in Krisumi Waterfall Residences,Sector 36A,Approved by RERA,3,Apartment,17.491811255187805,39499999.9999976
73500000.0,Ready to move,3976,18500,4 BHK Apartment in Ambience Creacions,Sector 22 Gurgaon,Not approved by RERA,4,Apartment,18.112795977788508,73500000.000004
112800000.0,Under Construction,6838,16500,5 BHK Apartment in Whiteland The Aspen,Sector 76,Approved by RERA,5,Apartment,18.54112690589348,112798999.11687212
